65,98,161,98,161,120,116,120,62,74,144,74,144,169,61,169,861
66,68,86,68,86,112,35,112,44,32,133,32,133,128,47,128,257
79,22,136,22,136,75,134,75,79,19,169,19,169,106,83,106,893
40,47,54,47,54,93,0,93,26,11,107,11,107,109,28,109,18
4,80,25,80,25,148,0,148,12,80,87,80,87,170,0,170,395
37,82,134,82,134,100,57,100,44,32,133,32,133,128,47,128,312
91,35,152,35,152,57,70,57,44,32,133,32,133,128,47,128,544
88,65,119,65,119,128,100,128,44,32,133,32,133,128,47,128,770
46,71,49,71,49,154,14,154,30,56,111,56,111,152,32,152,88
27,77,33,77,33,158,0,158,12,80,87,80,87,170,0,170,150
33,21,120,21,120,40,40,40,26,11,107,11,107,109,28,109,495
92,5,98,5,98,43,20,43,26,11,107,11,107,109,28,109,41
27,81,53,81,53,165,41,165,30,56,111,56,111,152,32,152,868
37,31,53,31,53,99,22,99,26,11,107,11,107,109,28,109,84
50,48,73,48,73,98,32,98,44,32,133,32,133,128,47,128,11
61,25,92,25,92,69,50,69,44,32,133,32,133,128,47,128,995
71,19,145,19,145,48,108,48,79,19,169,19,169,106,83,106,480
46,69,123,69,123,89,39,89,44,32,133,32,133,128,47,128,223
23,34,118,34,118,65,109,65,44,32,133,32,133,128,47,128,999
34,42,66,42,66,117,55,117,44,32,133,32,133,128,47,128,170
56,84,60,84,60,145,11,145,30,56,111,56,111,152,32,152,345
50,21,146,21,146,38,51,38,48,1,145,1,145,93,80,93,872
55,1,61,1,61,94,32,94,26,11,107,11,107,109,28,109,866
10,57,100,57,100,79,42,79,44,32,133,32,133,128,47,128,929
4,61,26,61,26,129,0,129,1,47,79,47,79,128,0,128,244
37,57,101,57,101,105,97,105,44,32,133,32,133,128,47,128,357
24,97,80,97,80,145,68,145,30,56,111,56,111,152,32,152,561
79,48,128,48,128,80,75,80,44,32,133,32,133,128,47,128,632
90,17,183,17,183,44,155,44,98,19,181,19,181,111,98,111,342
32,29,59,29,59,67,0,67,26,11,107,11,107,109,28,109,481
4,66,65,66,65,92,0,92,17,53,84,53,84,150,8,150,847
33,84,103,84,103,110,47,110,44,32,133,32,133,128,47,128,898
57,36,136,36,136,67,109,67,44,32,133,32,133,128,47,128,99
45,63,58,63,58,157,36,157,30,56,111,56,111,152,32,152,323
35,30,66,30,66,64,0,64,26,11,107,11,107,109,28,109,711
83,97,110,97,110,130,37,130,44,32,133,32,133,128,47,128,516
87,24,144,24,144,74,135,74,79,19,169,19,169,106,83,106,638
74,56,86,56,86,91,3,91,44,32,133,32,133,128,47,128,907
75,49,129,49,129,98,115,98,44,32,133,32,133,128,47,128,156
52,73,66,73,66,141,31,141,30,56,111,56,111,152,32,152,290
28,29,50,29,50,100,25,100,26,11,107,11,107,109,28,109,47
96,64,159,64,159,102,134,102,79,19,169,19,169,106,83,106,65
32,67,38,67,38,143,0,143,12,80,87,80,87,170,0,170,765
18,39,27,39,27,132,0,132,1,47,79,47,79,128,0,128,115
84,40,95,40,95,110,58,110,44,32,133,32,133,128,47,128,162
92,17,126,17,126,74,101,74,44,32,133,32,133,128,47,128,181
37,22,43,22,43,91,0,91,26,13,93,13,93,102,10,102,984
59,17,85,17,85,106,73,106,44,32,133,32,133,128,47,128,394
13,32,81,32,81,76,72,76,44,32,133,32,133,128,47,128,909
3,92,28,92,28,156,0,156,12,80,87,80,87,170,0,170,849
79,16,104,16,104,62,55,62,44,32,133,32,133,128,47,128,208
55,93,63,93,63,141,0,141,30,56,111,56,111,152,32,152,402
35,9,53,9,53,57,0,57,16,9,100,9,100,103,36,103,581
17,35,86,35,86,57,0,57,26,11,107,11,107,109,28,109,124
35,96,89,96,89,121,6,121,30,56,111,56,111,152,32,152,408
28,41,84,41,84,90,70,90,44,32,133,32,133,128,47,128,20
86,84,99,84,99,122,21,122,44,32,133,32,133,128,47,128,851
56,80,60,80,60,167,24,167,30,56,111,56,111,152,32,152,39
75,8,150,8,150,35,96,35,48,1,145,1,145,93,80,93,360
92,48,151,48,151,74,76,74,44,32,133,32,133,128,47,128,668
23,86,38,86,38,183,17,183,12,80,87,80,87,170,0,170,617
91,37,186,37,186,66,160,66,79,19,169,19,169,106,83,106,793
8,85,71,85,71,126,48,126,30,56,111,56,111,152,32,152,335
80,34,90,34,90,111,54,111,44,32,133,32,133,128,47,128,798
3,98,21,98,21,189,0,189,15,92,37,92,37,189,0,189,964
76,74,115,74,115,117,71,117,44,32,133,32,133,128,47,128,607
92,36,107,36,107,112,75,112,44,32,133,32,133,128,47,128,616
91,23,117,23,117,78,78,78,44,32,133,32,133,128,47,128,969
48,21,116,21,116,49,56,49,26,11,107,11,107,109,28,109,683
83,26,113,26,113,95,91,95,44,32,133,32,133,128,47,128,526
19,10,38,10,38,73,0,73,12,16,78,16,78,102,0,102,310
38,36,81,36,81,65,0,65,26,11,107,11,107,109,28,109,161
32,39,37,39,37,125,0,125,17,53,84,53,84,150,8,150,71
13,65,32,65,32,136,0,136,12,80,87,80,87,170,0,170,741
67,30,146,30,146,61,108,61,44,32,133,32,133,128,47,128,13
46,81,61,81,61,129,0,129,30,56,111,56,111,152,32,152,844
20,14,30,14,30,106,0,106,1,47,79,47,79,128,0,128,599
24,77,83,77,83,103,0,103,26,11,107,11,107,109,28,109,22
62,95,114,95,114,160,109,160,44,32,133,32,133,128,47,128,48
45,88,51,88,51,153,0,153,12,80,87,80,87,170,0,170,192
35,89,44,89,44,159,0,159,12,80,87,80,87,170,0,170,523
4,12,32,12,32,74,0,74,12,16,78,16,78,102,0,102,895
49,49,86,49,86,122,72,122,44,32,133,32,133,128,47,128,265
78,99,131,99,131,126,46,126,44,32,133,32,133,128,47,128,118
89,53,163,53,163,80,99,80,79,19,169,19,169,106,83,106,989
36,73,96,73,96,112,60,112,44,32,133,32,133,128,47,128,655
34,69,41,69,41,147,0,147,12,80,87,80,87,170,0,170,951
79,40,177,40,177,70,150,70,79,19,169,19,169,106,83,106,56
54,76,71,76,71,142,31,142,30,56,111,56,111,152,32,152,665
55,20,143,20,143,43,67,43,79,19,169,19,169,106,83,106,440
94,14,140,14,140,59,102,59,79,19,169,19,169,106,83,106,173
97,3,98,3,98,42,2,42,26,11,107,11,107,109,28,109,19
13,85,34,85,34,154,0,154,12,80,87,80,87,170,0,170,973
58,91,152,91,152,118,105,118,44,32,133,32,133,128,47,128,137
73,75,75,75,75,168,36,168,38,78,137,78,137,155,44,155,436
83,86,113,86,113,179,102,179,62,74,144,74,144,169,61,169,565
35,54,46,54,46,121,0,121,12,80,87,80,87,170,0,170,922
60,96,118,96,118,154,110,154,44,32,133,32,133,128,47,128,919
10,35,82,35,82,68,37,68,26,11,107,11,107,109,28,109,258
95,89,180,89,180,111,89,111,64,74,160,74,160,154,62,154,313
81,9,144,9,144,43,93,43,48,1,145,1,145,93,80,93,786
5,44,39,44,39,125,25,125,17,53,84,53,84,150,8,150,666
31,46,56,46,56,131,35,131,26,11,107,11,107,109,28,109,435
85,35,158,35,158,81,146,81,79,19,169,19,169,106,83,106,528
6,55,85,55,85,82,19,82,26,11,107,11,107,109,28,109,442
70,55,144,55,144,100,131,100,44,32,133,32,133,128,47,128,869
80,63,96,63,96,121,44,121,44,32,133,32,133,128,47,128,678
97,56,184,56,184,84,130,84,79,19,169,19,169,106,83,106,228
61,56,67,56,67,115,6,115,26,11,107,11,107,109,28,109,613
50,58,77,58,77,125,45,125,44,32,133,32,133,128,47,128,643
71,68,165,68,165,103,146,103,79,19,169,19,169,106,83,106,15
12,97,49,97,49,143,0,143,12,80,87,80,87,170,0,170,732
98,80,154,80,154,123,118,123,62,74,144,74,144,169,61,169,933
96,72,129,72,129,109,55,109,44,32,133,32,133,128,47,128,966
15,34,90,34,90,59,6,59,26,11,107,11,107,109,28,109,320
26,2,37,2,37,85,0,85,12,16,78,16,78,102,0,102,256
48,74,115,74,115,106,57,106,44,32,133,32,133,128,47,128,730
80,81,148,81,148,136,143,136,62,74,144,74,144,169,61,169,682
74,17,96,17,96,99,69,99,44,32,133,32,133,128,47,128,239
23,62,99,62,99,87,14,87,26,11,107,11,107,109,28,109,491
3,83,51,83,51,124,0,124,12,80,87,80,87,170,0,170,555
20,88,48,88,48,165,23,165,12,80,87,80,87,170,0,170,757
62,82,159,82,159,108,99,108,62,74,144,74,144,169,61,169,975
65,53,66,53,66,114,0,114,26,11,107,11,107,109,28,109,850
16,53,88,53,88,105,81,105,44,32,133,32,133,128,47,128,645
16,79,89,79,89,119,59,119,44,32,133,32,133,128,47,128,585
29,15,36,15,36,111,0,111,26,13,93,13,93,102,10,102,177
46,45,107,45,107,101,94,101,44,32,133,32,133,128,47,128,134
76,38,110,38,110,111,87,111,44,32,133,32,133,128,47,128,234
40,37,114,37,114,88,106,88,44,32,133,32,133,128,47,128,764
42,88,94,88,94,133,53,133,44,32,133,32,133,128,47,128,63
99,63,116,63,116,142,80,142,44,32,133,32,133,128,47,128,216
71,77,73,77,73,133,0,133,30,56,111,56,111,152,32,152,393
66,35,128,35,128,68,62,68,44,32,133,32,133,128,47,128,699
9,11,54,11,54,75,33,75,26,11,107,11,107,109,28,109,856
13,10,77,10,77,40,0,40,16,9,100,9,100,103,36,103,429
99,40,153,40,153,97,132,97,79,19,169,19,169,106,83,106,55
9,65,86,65,86,107,61,107,44,32,133,32,133,128,47,128,653
83,97,155,97,155,148,143,148,62,74,144,74,144,169,61,169,982
33,45,89,45,89,111,80,111,44,32,133,32,133,128,47,128,854
47,55,87,55,87,120,61,120,44,32,133,32,133,128,47,128,946
4,68,52,68,52,127,27,127,12,80,87,80,87,170,0,170,373
91,24,100,24,100,122,65,122,44,32,133,32,133,128,47,128,264
41,97,60,97,60,174,23,174,12,80,87,80,87,170,0,170,904
23,27,97,27,97,53,5,53,26,11,107,11,107,109,28,109,719
19,89,100,89,100,129,73,129,44,32,133,32,133,128,47,128,340
54,66,124,66,124,108,91,108,44,32,133,32,133,128,47,128,627
52,9,88,9,88,60,39,60,26,11,107,11,107,109,28,109,220
17,27,96,27,96,75,84,75,44,32,133,32,133,128,47,128,275
80,34,175,34,175,61,108,61,79,19,169,19,169,106,83,106,315
46,54,121,54,121,83,45,83,44,32,133,32,133,128,47,128,363
41,74,95,74,95,150,91,150,44,32,133,32,133,128,47,128,287
45,84,62,84,62,158,19,158,30,56,111,56,111,152,32,152,642
62,61,89,61,89,145,63,145,44,32,133,32,133,128,47,128,443
37,70,106,70,106,104,44,104,44,32,133,32,133,128,47,128,708
85,24,176,24,176,72,174,72,79,19,169,19,169,106,83,106,891
46,44,101,44,101,102,79,102,44,32,133,32,133,128,47,128,651
60,68,114,68,114,105,46,105,44,32,133,32,133,128,47,128,879
17,49,85,49,85,85,27,85,26,11,107,11,107,109,28,109,797
22,42,85,42,85,106,77,106,44,32,133,32,133,128,47,128,382
32,9,111,9,111,44,60,44,26,11,107,11,107,109,28,109,329
87,15,105,15,105,62,26,62,44,32,133,32,133,128,47,128,619
87,58,143,58,143,123,128,123,44,32,133,32,133,128,47,128,241
36,37,51,37,51,107,0,107,17,53,84,53,84,150,8,150,794
67,66,135,66,135,103,78,103,44,32,133,32,133,128,47,128,138
98,72,159,72,159,128,137,128,64,74,160,74,160,154,62,154,175
16,17,45,17,45,114,26,114,26,11,107,11,107,109,28,109,139
10,37,49,37,49,110,24,110,17,53,84,53,84,150,8,150,321
68,15,89,15,89,76,33,76,44,32,133,32,133,128,47,128,865
80,1,161,1,161,49,144,49,96,6,159,6,159,75,73,75,834
69,15,128,15,128,78,112,78,79,19,169,19,169,106,83,106,28
16,66,64,66,64,121,26,121,30,56,111,56,111,152,32,152,189
83,87,95,87,95,144,24,144,62,74,144,74,144,169,61,169,424
81,47,127,47,127,98,80,98,44,32,133,32,133,128,47,128,178
26,7,46,7,46,79,0,79,26,13,93,13,93,102,10,102,306
98,35,145,35,145,101,120,101,79,19,169,19,169,106,83,106,427
19,24,40,24,40,102,0,102,26,13,93,13,93,102,10,102,183
78,95,134,95,134,151,105,151,62,74,144,74,144,169,61,169,52
80,42,131,42,131,129,127,129,44,32,133,32,133,128,47,128,350
32,63,130,63,130,102,105,102,44,32,133,32,133,128,47,128,1
24,55,56,55,56,151,38,151,30,56,111,56,111,152,32,152,809
68,22,156,22,156,71,146,71,79,19,169,19,169,106,83,106,830
83,85,101,85,101,163,57,163,62,74,144,74,144,169,61,169,2
18,82,85,82,85,115,5,115,30,56,111,56,111,152,32,152,691
85,71,120,71,120,135,79,135,44,32,133,32,133,128,47,128,266
98,91,169,91,169,143,146,143,64,74,160,74,160,154,62,154,572
42,61,82,61,82,159,72,159,44,32,133,32,133,128,47,128,540
33,55,104,55,104,98,61,98,44,32,133,32,133,128,47,128,147
75,35,128,35,128,121,124,121,44,32,133,32,133,128,47,128,647
45,98,51,98,51,185,0,185,12,80,87,80,87,170,0,170,467
28,19,97,19,97,60,45,60,26,11,107,11,107,109,28,109,974
56,15,129,15,129,69,110,69,79,19,169,19,169,106,83,106,145
98,59,133,59,133,148,112,148,44,32,133,32,133,128,47,128,455
17,14,79,14,79,92,77,92,26,11,107,11,107,109,28,109,623
70,20,116,20,116,62,43,62,44,32,133,32,133,128,47,128,379
15,41,61,41,61,88,0,88,26,13,93,13,93,102,10,102,636
8,68,44,68,44,131,0,131,12,80,87,80,87,170,0,170,498
53,10,99,10,99,45,1,45,26,11,107,11,107,109,28,109,953
46,49,91,49,91,101,39,101,44,32,133,32,133,128,47,128,826
92,29,189,29,189,55,91,55,79,19,169,19,169,106,83,106,634
10,95,67,95,67,136,0,136,12,80,87,80,87,170,0,170,901
37,99,86,99,86,169,62,169,30,56,111,56,111,152,32,152,180
66,11,155,11,155,46,98,46,79,19,169,19,169,106,83,106,785
23,97,116,97,116,133,67,133,44,32,133,32,133,128,47,128,840
50,7,80,7,80,64,20,64,26,11,107,11,107,109,28,109,552
91,22,158,22,158,75,128,75,79,19,169,19,169,106,83,106,331
83,17,116,17,116,83,71,83,44,32,133,32,133,128,47,128,96
17,82,51,82,51,181,33,181,12,80,87,80,87,170,0,170,438
58,15,103,15,103,91,80,91,44,32,133,32,133,128,47,128,508
65,73,143,73,143,121,113,121,44,32,133,32,133,128,47,128,476
43,59,69,59,69,131,23,131,30,56,111,56,111,152,32,152,690
54,77,123,77,123,138,107,138,44,32,133,32,133,128,47,128,479
95,75,99,75,99,128,5,128,44,32,133,32,133,128,47,128,738
41,30,60,30,60,96,0,96,26,11,107,11,107,109,28,109,670
18,86,43,86,43,169,5,169,12,80,87,80,87,170,0,170,707
46,97,117,97,117,151,91,151,62,74,144,74,144,169,61,169,26
36,22,123,22,123,62,78,62,26,11,107,11,107,109,28,109,325
47,22,83,22,83,68,4,68,26,11,107,11,107,109,28,109,249
86,85,137,85,137,136,84,136,44,32,133,32,133,128,47,128,864
28,11,121,11,121,56,96,56,26,11,107,11,107,109,28,109,533
65,29,138,29,138,66,67,66,44,32,133,32,133,128,47,128,158
86,81,165,81,165,136,147,136,64,74,160,74,160,154,62,154,727
57,9,114,9,114,68,80,68,26,11,107,11,107,109,28,109,202
56,88,98,88,98,179,81,179,62,74,144,74,144,169,61,169,992
17,14,48,14,48,93,11,93,26,13,93,13,93,102,10,102,802
50,57,77,57,77,119,17,119,44,32,133,32,133,128,47,128,404
16,28,91,28,91,70,37,70,26,11,107,11,107,109,28,109,784
84,54,121,54,121,144,97,144,44,32,133,32,133,128,47,128,635
45,89,81,89,81,136,0,136,30,56,111,56,111,152,32,152,221
21,9,69,9,69,56,0,56,16,9,100,9,100,103,36,103,518
9,29,81,29,81,65,0,65,26,11,107,11,107,109,28,109,401
12,40,59,40,59,92,0,92,26,13,93,13,93,102,10,102,203
46,92,143,92,143,140,125,140,44,32,133,32,133,128,47,128,506
13,9,35,9,35,106,0,106,12,16,78,16,78,102,0,102,238
75,94,127,94,127,153,85,153,62,74,144,74,144,169,61,169,166
84,14,174,14,174,51,114,51,79,19,169,19,169,106,83,106,82
13,97,44,97,44,171,0,171,12,80,87,80,87,170,0,170,509
32,22,106,22,106,74,73,74,44,32,133,32,133,128,47,128,369
18,24,80,24,80,83,47,83,26,11,107,11,107,109,28,109,569
68,56,151,56,151,94,86,94,44,32,133,32,133,128,47,128,769
43,56,87,56,87,99,0,99,26,11,107,11,107,109,28,109,499
60,40,61,40,61,131,0,131,30,56,111,56,111,152,32,152,537
31,92,67,92,67,147,0,147,41,49,113,49,113,143,23,143,468
46,44,135,44,135,75,41,75,44,32,133,32,133,128,47,128,605
92,8,105,8,105,101,57,101,44,32,133,32,133,128,47,128,763
68,25,122,25,122,110,109,110,44,32,133,32,133,128,47,128,381
78,56,173,56,173,88,90,88,79,19,169,19,169,106,83,106,810
32,72,53,72,53,149,0,149,12,80,87,80,87,170,0,170,673
80,58,151,58,151,133,146,133,79,19,169,19,169,106,83,106,486
54,3,60,3,60,90,0,90,26,11,107,11,107,109,28,109,78
35,21,62,21,62,92,8,92,26,11,107,11,107,109,28,109,945
46,68,83,68,83,116,0,116,26,11,107,11,107,109,28,109,251
73,24,87,24,87,120,41,120,44,32,133,32,133,128,47,128,550
7,84,62,84,62,164,45,164,30,56,111,56,111,152,32,152,965
55,35,104,35,104,90,48,90,44,32,133,32,133,128,47,128,151
31,51,102,51,102,126,96,126,44,32,133,32,133,128,47,128,246
97,91,119,91,119,145,34,145,62,74,144,74,144,169,61,169,8
93,11,173,11,173,58,130,58,79,19,169,19,169,106,83,106,744
50,8,126,8,126,77,118,77,48,1,145,1,145,93,80,93,749
6,47,72,47,72,92,9,92,17,53,84,53,84,150,8,150,917
37,20,89,20,89,90,58,90,44,32,133,32,133,128,47,128,837
32,96,117,96,117,135,53,135,44,32,133,32,133,128,47,128,414
29,60,68,60,68,122,13,122,30,56,111,56,111,152,32,152,742
38,64,79,64,79,150,52,150,44,32,133,32,133,128,47,128,710
69,82,116,82,116,178,102,178,62,74,144,74,144,169,61,169,916
80,91,112,91,112,184,81,184,62,74,144,74,144,169,61,169,86
45,85,129,85,129,127,73,127,44,32,133,32,133,128,47,128,729
33,1,70,1,70,56,0,56,16,9,100,9,100,103,36,103,376
38,73,78,73,78,123,0,123,30,56,111,56,111,152,32,152,420
71,43,155,43,155,91,116,91,79,19,169,19,169,106,83,106,279
30,73,97,73,97,149,86,149,44,32,133,32,133,128,47,128,64
38,94,90,94,90,137,4,137,30,56,111,56,111,152,32,152,133
36,10,122,10,122,70,109,70,48,1,145,1,145,93,80,93,27
62,81,119,81,119,177,114,177,62,74,144,74,144,169,61,169,328
43,83,57,83,57,167,0,167,12,80,87,80,87,170,0,170,620
42,31,67,31,67,97,0,97,26,11,107,11,107,109,28,109,885
33,24,90,24,90,99,66,99,44,32,133,32,133,128,47,128,692
45,90,139,90,139,152,135,152,44,32,133,32,133,128,47,128,301
87,31,137,31,137,118,117,118,44,32,133,32,133,128,47,128,262
49,91,141,91,141,152,133,152,44,32,133,32,133,128,47,128,956
77,92,131,92,131,164,100,164,62,74,144,74,144,169,61,169,560
22,97,116,97,116,139,64,139,62,74,144,74,144,169,61,169,889
22,41,75,41,75,98,20,98,26,11,107,11,107,109,28,109,68
30,91,119,91,119,145,94,145,44,32,133,32,133,128,47,128,575
45,42,137,42,137,96,115,96,44,32,133,32,133,128,47,128,618
51,51,82,51,82,146,48,146,44,32,133,32,133,128,47,128,839
29,33,80,33,80,109,49,109,44,32,133,32,133,128,47,128,684
25,79,116,79,116,118,47,118,44,32,133,32,133,128,47,128,364
5,92,94,92,94,154,82,154,30,56,111,56,111,152,32,152,923
33,2,70,2,70,88,34,88,26,11,107,11,107,109,28,109,896
54,87,65,87,65,170,0,170,12,80,87,80,87,170,0,170,758
12,75,72,75,72,123,0,123,12,80,87,80,87,170,0,170,105
44,28,128,28,128,94,116,94,44,32,133,32,133,128,47,128,695
22,71,55,71,55,143,0,143,12,80,87,80,87,170,0,170,768
51,98,107,98,107,184,89,184,62,74,144,74,144,169,61,169,942
65,53,75,53,75,144,15,144,30,56,111,56,111,152,32,152,473
97,86,148,86,148,141,83,141,62,74,144,74,144,169,61,169,439
68,6,151,6,151,62,120,62,48,1,145,1,145,93,80,93,50
94,28,133,28,133,104,88,104,44,32,133,32,133,128,47,128,148
6,63,48,63,48,134,0,134,17,53,84,53,84,150,8,150,609
14,26,100,26,100,65,22,65,26,11,107,11,107,109,28,109,646
16,73,102,73,102,117,42,117,44,32,133,32,133,128,47,128,344
15,60,109,60,109,109,71,109,44,32,133,32,133,128,47,128,225
58,34,103,34,103,83,16,83,44,32,133,32,133,128,47,128,657
10,27,76,27,76,81,22,81,26,11,107,11,107,109,28,109,407
67,30,117,30,117,92,62,92,44,32,133,32,133,128,47,128,398
96,30,127,30,127,88,45,88,44,32,133,32,133,128,47,128,823
46,80,76,80,76,142,0,142,30,56,111,56,111,152,32,152,130
62,33,78,33,78,103,0,103,26,11,107,11,107,109,28,109,752
32,90,73,90,73,148,0,148,30,56,111,56,111,152,32,152,7
93,66,147,66,147,162,132,162,62,74,144,74,144,169,61,169,91
6,47,48,47,48,121,0,121,25,27,90,27,90,114,2,114,934
66,13,119,13,119,78,69,78,44,32,133,32,133,128,47,128,49
10,99,49,99,49,195,18,195,12,80,87,80,87,170,0,170,74
24,82,98,82,98,159,84,159,62,74,144,74,144,169,61,169,750
95,33,163,33,163,111,144,111,79,19,169,19,169,106,83,106,125
18,18,97,18,97,69,42,69,26,11,107,11,107,109,28,109,944
5,31,53,31,53,99,0,99,26,13,93,13,93,102,10,102,926
74,49,164,49,164,100,119,100,79,19,169,19,169,106,83,106,960
87,24,121,24,121,82,36,82,44,32,133,32,133,128,47,128,396
56,2,127,2,127,61,81,61,48,1,145,1,145,93,80,93,267
34,91,84,91,84,150,17,150,30,56,111,56,111,152,32,152,639
99,92,130,92,130,156,53,156,62,74,144,74,144,169,61,169,122
7,72,75,72,75,144,47,144,30,56,111,56,111,152,32,152,453
68,43,162,43,162,109,151,109,79,19,169,19,169,106,83,106,368
73,26,93,26,93,92,8,92,44,32,133,32,133,128,47,128,728
6,13,48,13,48,90,0,90,12,16,78,16,78,102,0,102,801
49,49,74,49,74,147,28,147,30,56,111,56,111,152,32,152,827
22,53,97,53,97,133,85,133,44,32,133,32,133,128,47,128,927
97,41,118,41,118,110,38,110,44,32,133,32,133,128,47,128,611
3,53,102,53,102,98,46,98,44,32,133,32,133,128,47,128,303
22,92,79,92,79,168,44,168,30,56,111,56,111,152,32,152,54
59,38,74,38,74,130,13,130,30,56,111,56,111,152,32,152,430
79,74,121,74,121,140,57,140,44,32,133,32,133,128,47,128,213
21,16,68,16,68,77,0,77,26,11,107,11,107,109,28,109,450
5,61,103,61,103,126,93,126,44,32,133,32,133,128,47,128,952
5,14,87,14,87,73,50,73,26,11,107,11,107,109,28,109,378
99,86,160,86,160,141,92,141,62,74,144,74,144,169,61,169,931
23,25,69,25,69,121,41,121,26,11,107,11,107,109,28,109,75
8,16,41,16,41,112,0,112,1,47,79,47,79,128,0,128,899
25,94,64,94,64,163,0,163,12,80,87,80,87,170,0,170,116
26,5,119,5,119,50,54,50,26,11,107,11,107,109,28,109,10
22,22,102,22,102,97,87,97,44,32,133,32,133,128,47,128,119
66,26,105,26,105,92,36,92,44,32,133,32,133,128,47,128,536
48,61,80,61,80,127,4,127,30,56,111,56,111,152,32,152,713
30,8,91,8,91,62,20,62,26,11,107,11,107,109,28,109,747
71,50,84,50,84,136,14,136,30,56,111,56,111,152,32,152,991
86,48,171,48,171,99,116,99,79,19,169,19,169,106,83,106,466
94,98,187,98,187,163,170,163,98,94,193,94,193,181,155,181,943
84,22,149,22,149,84,98,84,79,19,169,19,169,106,83,106,409
52,91,70,91,70,180,7,180,12,80,87,80,87,170,0,170,444
72,2,145,2,145,75,119,75,48,1,145,1,145,93,80,93,783
65,69,131,69,131,120,55,120,44,32,133,32,133,128,47,128,878
39,73,66,73,66,166,15,166,30,56,111,56,111,152,32,152,135
90,35,171,35,171,97,135,97,79,19,169,19,169,106,83,106,574
58,59,99,59,99,116,12,116,44,32,133,32,133,128,47,128,46
92,50,137,50,137,132,93,132,44,32,133,32,133,128,47,128,915
72,93,127,93,127,143,36,143,62,74,144,74,144,169,61,169,694
42,99,109,99,109,143,10,143,30,56,111,56,111,152,32,152,252
64,53,75,53,75,138,0,138,30,56,111,56,111,152,32,152,469
92,49,131,49,131,126,75,126,44,32,133,32,133,128,47,128,522
70,51,151,51,151,98,76,98,44,32,133,32,133,128,47,128,853
35,22,121,22,121,90,99,90,44,32,133,32,133,128,47,128,985
58,83,114,83,114,146,53,146,44,32,133,32,133,128,47,128,343
73,13,124,13,124,65,33,65,26,11,107,11,107,109,28,109,353
21,31,99,31,99,85,40,85,44,32,133,32,133,128,47,128,171
90,52,154,52,154,126,118,126,79,19,169,19,169,106,83,106,928
86,13,148,13,148,78,95,78,79,19,169,19,169,106,83,106,737
35,75,97,75,97,164,75,164,62,74,144,74,144,169,61,169,358
70,56,111,56,111,145,68,145,44,32,133,32,133,128,47,128,426
7,95,84,95,84,144,8,144,41,49,113,49,113,143,23,143,186
71,27,155,27,155,90,120,90,79,19,169,19,169,106,83,106,431
99,48,127,48,127,123,55,123,44,32,133,32,133,128,47,128,911
53,55,95,55,95,128,34,128,44,32,133,32,133,128,47,128,206
88,89,140,89,140,154,76,154,62,74,144,74,144,169,61,169,94
47,29,106,29,106,112,74,112,44,32,133,32,133,128,47,128,17
23,42,79,42,79,133,52,133,44,32,133,32,133,128,47,128,652
78,86,168,86,168,132,93,132,62,74,144,74,144,169,61,169,277
46,79,135,79,135,128,69,128,44,32,133,32,133,128,47,128,127
54,79,67,79,67,178,3,178,12,80,87,80,87,170,0,170,549
43,89,142,89,142,137,82,137,44,32,133,32,133,128,47,128,250
99,79,158,79,158,153,113,153,62,74,144,74,144,169,61,169,530
7,33,70,33,70,91,0,91,26,13,93,13,93,102,10,102,604
87,41,102,41,102,114,11,114,44,32,133,32,133,128,47,128,140
70,84,105,84,105,182,61,182,62,74,144,74,144,169,61,169,766
51,99,110,99,110,194,87,194,62,74,144,74,144,169,61,169,760
35,70,93,70,93,139,38,139,30,56,111,56,111,152,32,152,706
81,43,107,43,107,111,18,111,44,32,133,32,133,128,47,128,503
71,6,99,6,99,74,12,74,26,11,107,11,107,109,28,109,832
63,72,142,72,142,160,132,160,62,74,144,74,144,169,61,169,285
87,45,142,45,142,142,116,142,44,32,133,32,133,128,47,128,129
1,86,89,86,89,146,46,146,30,56,111,56,111,152,32,152,268
98,46,135,46,135,110,49,110,44,32,133,32,133,128,47,128,386
96,38,132,38,132,111,60,111,44,32,133,32,133,128,47,128,846
20,31,88,31,88,128,74,128,44,32,133,32,133,128,47,128,483
86,31,107,31,107,105,20,105,44,32,133,32,133,128,47,128,779
48,36,133,36,133,130,132,130,44,32,133,32,133,128,47,128,897
38,8,99,8,99,95,67,95,26,11,107,11,107,109,28,109,800
80,82,178,82,178,126,92,126,64,74,160,74,160,154,62,154,958
49,43,77,43,77,132,14,132,30,56,111,56,111,152,32,152,941
15,26,111,26,111,107,107,107,44,32,133,32,133,128,47,128,629
14,69,98,69,98,148,79,148,44,32,133,32,133,128,47,128,603
31,17,88,17,88,101,48,101,44,32,133,32,133,128,47,128,474
46,16,137,16,137,73,85,73,79,19,169,19,169,106,83,106,160
6,7,92,7,92,75,58,75,26,11,107,11,107,109,28,109,117
96,3,127,3,127,98,72,98,44,32,133,32,133,128,47,128,222
52,77,112,77,112,150,60,150,44,32,133,32,133,128,47,128,746
95,60,110,60,110,132,11,132,44,32,133,32,133,128,47,128,311
25,36,68,36,68,110,0,110,26,11,107,11,107,109,28,109,648
83,45,178,45,178,89,86,89,79,19,169,19,169,106,83,106,288
65,57,124,57,124,134,76,134,44,32,133,32,133,128,47,128,236
